Name	NA_Sales	EU_Sales	JP_Sales	Other_Sales	Global_Sales
Crimson Sea	0.032	0.008	0.032	0.0	0.072
Red Bull BC One	0.064	0.0	0.0	0.008	0.072
The Weakest Link	0.04	0.024	0.0	0.008	0.072
Viewtiful Joe: Red Hot Rumble	0.064	0.0	0.0	0.008	0.072
Wolfenstein: The Old Blood	0.0	0.064	0.0	0.0	0.072
GRID Autosport	0.024	0.04	0.0	0.008	0.072
Ikaruga	0.056	0.016	0.0	0.0	0.072
The Suffering: Ties That Bind	0.056	0.016	0.0	0.0	0.072
Nobunaga's Ambition: Iron Triangle	0.032	0.024	0.0	0.008	0.072
The Mummy: Tomb of the Dragon Emperor	0.064	0.0	0.0	0.008	0.072
Knights in the Nightmare	0.048	0.0	0.016	0.008	0.072
Terraria	0.0	0.032	0.04	0.0	0.072
Digimon World 4	0.056	0.016	0.0	0.0	0.072
Spectral Force 3	0.064	0.0	0.0	0.008	0.072
Ty the Tasmanian Tiger 3: Night of the Quinkan	0.056	0.016	0.0	0.0	0.072
The Ant Bully	0.064	0.0	0.0	0.008	0.072
Risen 3: Titan Lords	0.0	0.064	0.0	0.0	0.072
Battle Fantasia	0.056	0.0	0.008	0.008	0.072
Karaoke Revolution	0.048	0.016	0.0	0.0	0.072
Fire Pro Wrestling Returns	0.032	0.024	0.0	0.008	0.072
Obscure: The Aftermath	0.04	0.024	0.0	0.008	0.072
Jimmy Neutron: Boy Genius	0.056	0.016	0.0	0.0	0.072
Henry Hatsworth in the Puzzling Adventure	0.064	0.0	0.0	0.008	0.072
Rollcage Stage II	0.04	0.024	0.0	0.008	0.072
Samurai Warriors 2: Xtreme Legends	0.032	0.024	0.0	0.008	0.072
Spider-Man: Edge of Time	0.048	0.016	0.0	0.008	0.072
Jumper: Griffin's Story	0.064	0.0	0.0	0.008	0.072
Forgotten Realms: Demon Stone	0.048	0.016	0.0	0.0	0.072
Rock Band 3	0.056	0.008	0.0	0.008	0.072
LEGO Star Wars II: The Original Trilogy	0.048	0.016	0.0	0.0	0.072
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge	0.048	0.016	0.0	0.0	0.072
Top Gear Rally	0.048	0.016	0.0	0.0	0.072
Red Faction: Armageddon	0.04	0.016	0.0	0.008	0.072
BIT.TRIP COMPLETE	0.048	0.016	0.0	0.008	0.072
Rugby 15	0.024	0.04	0.0	0.008	0.072
XIII	0.056	0.016	0.0	0.0	0.072
Data East Arcade Classics	0.064	0.0	0.0	0.008	0.072
Wizardry: Tale of the Forsaken Land	0.032	0.024	0.0	0.008	0.072
ShellShock 2: Blood Trails	0.04	0.024	0.0	0.008	0.072
F.E.A.R. Files	0.056	0.008	0.0	0.008	0.072
The Smurfs 2	0.032	0.024	0.0	0.008	0.072
Lara Croft and the Temple of Osiris	0.0	0.056	0.0	0.008	0.072
The Sims 2: Apartment Life	0.0	0.056	0.0	0.008	0.072
Killer7	0.032	0.024	0.0	0.008	0.072
Age of Mythology	0.016	0.048	0.0	0.008	0.072
Astro Boy	0.032	0.024	0.0	0.008	0.072
Puss in Boots	0.056	0.008	0.0	0.008	0.072
Monster House	0.048	0.016	0.0	0.0	0.072
Cloudy With a Chance of Meatballs	0.056	0.0	0.0	0.008	0.072
MetropolisMania	0.032	0.024	0.0	0.008	0.072
NCAA Football 08	0.048	0.016	0.0	0.0	0.064
Ephemeral Fantasia	0.032	0.024	0.0	0.008	0.064
1 vs. 100	0.064	0.0	0.0	0.008	0.064
Counter-Strike: Source	0.0	0.056	0.0	0.016	0.064
Gray Matter	0.016	0.04	0.0	0.008	0.064
America's Army: True Soldiers	0.064	0.0	0.0	0.008	0.064
Raiden Fighters Aces	0.048	0.016	0.0	0.008	0.064
NASCAR The Game: Inside Line	0.056	0.0	0.0	0.008	0.064
Star Wars: Empire at War	0.008	0.048	0.0	0.008	0.064
BlazBlue Central Fiction	0.032	0.0	0.024	0.008	0.064
Sega GT Online	0.048	0.016	0.0	0.0	0.064
Knights in the Nightmare	0.048	0.0	0.016	0.0	0.064
Marvel Nemesis: Rise of the Imperfects	0.064	0.0	0.0	0.008	0.064
Nano Assault	0.064	0.0	0.0	0.008	0.064
Captain America: Super Soldier	0.04	0.016	0.0	0.008	0.064
Onimusha Tactics	0.048	0.016	0.0	0.0	0.064
Bomberman Jetters	0.048	0.016	0.0	0.0	0.064
TOCA Race Driver 3	0.032	0.024	0.0	0.008	0.064
Mad Dog McCree: Gunslinger Pack	0.056	0.0	0.0	0.008	0.064
How to Train Your Dragon 2	0.024	0.04	0.0	0.008	0.064
Blacksite: Area 51	0.056	0.008	0.0	0.008	0.064
Disney's Donald Duck: Goin' Quackers	0.032	0.024	0.0	0.008	0.064
Ultimate Brain Games	0.048	0.016	0.0	0.0	0.064
Exit	0.056	0.0	0.0	0.008	0.064
Harvey Birdman: Attorney at Law	0.064	0.0	0.0	0.008	0.064
Aliens versus Predator: Extinction	0.048	0.016	0.0	0.0	0.064
Bejeweled 3	0.016	0.04	0.0	0.008	0.064
RTX Red Rock	0.032	0.024	0.0	0.008	0.064
FIFA Street 2	0.048	0.016	0.0	0.0	0.064
Smart Bomb	0.056	0.0	0.0	0.008	0.064
Shining Force: Resurrection of the Dark Dragon	0.048	0.016	0.0	0.0	0.064
Shining Soul II	0.048	0.016	0.0	0.0	0.064
The Golf Club	0.04	0.016	0.0	0.008	0.064
Hello Kitty: Roller Rescue	0.048	0.016	0.0	0.0	0.064
Metal Slug Advance	0.048	0.016	0.0	0.0	0.064
Pac-Man World Rally	0.048	0.016	0.0	0.0	0.064
Blazing Angels: Squadrons of WWII	0.048	0.016	0.0	0.0	0.064
God Eater Resurrection	0.0	0.0	0.064	0.0	0.064
NHL 2K7	0.056	0.0	0.0	0.008	0.064
Miami Nights: Singles in the City	0.064	0.0	0.0	0.008	0.064
Shovel Knight	0.024	0.024	0.0	0.008	0.064
Strider 2	0.04	0.024	0.0	0.008	0.064
Invizimals: The Alliance	0.0	0.048	0.0	0.016	0.064
Death Jr. and the Science Fair of Doom	0.064	0.0	0.0	0.008	0.064
Shin Megami Tensei: Digital Devil Saga 2	0.032	0.024	0.0	0.008	0.064
Pro Evolution Soccer 2013	0.0	0.056	0.0	0.008	0.064
Battleborn	0.032	0.032	0.0	0.008	0.064
Agatha Christie: Evil Under the Sun	0.048	0.008	0.0	0.008	0.064
Don King Boxing	0.048	0.008	0.0	0.008	0.064
Grand Prix Challenge	0.032	0.024	0.0	0.008	0.064
FIFA Soccer 2005	0.048	0.016	0.0	0.0	0.064
ShellShock 2: Blood Trails	0.032	0.024	0.0	0.008	0.064
Mega Man Legacy Collection	0.056	0.0	0.0	0.016	0.064
Knights Contract	0.032	0.024	0.0	0.008	0.064
NHL 06	0.048	0.016	0.0	0.0	0.064
State of Emergency 2	0.032	0.024	0.0	0.008	0.064
Fatal Frame III: The Tormented	0.032	0.024	0.0	0.008	0.064
Seven Samurai 20XX	0.032	0.024	0.0	0.008	0.064
Adventure Time: The Secret of the Nameless Kingdom	0.0	0.056	0.0	0.0	0.064
Risen 3: Titan Lords	0.016	0.04	0.0	0.008	0.064
Tornado Outbreak	0.056	0.0	0.0	0.008	0.064
Ninjabread Man	0.056	0.0	0.0	0.008	0.064
Tom Clancy's Splinter Cell: Pandora Tomorrow	0.048	0.016	0.0	0.0	0.064
Battlefield 2	0.0	0.056	0.0	0.008	0.064
Swingerz Golf	0.048	0.016	0.0	0.0	0.064
Titanfall 2	0.024	0.032	0.0	0.008	0.064
Persona 4: Arena Ultimax	0.048	0.008	0.0	0.008	0.064
Supremacy MMA	0.04	0.016	0.0	0.008	0.064
The King of Fighters 2006	0.008	0.008	0.04	0.0	0.064
Nobunaga's Ambition: Rise to Power	0.0	0.0	0.064	0.0	0.064
FIFA Soccer 2003	0.048	0.016	0.0	0.0	0.064
Major League Baseball 2K11	0.048	0.008	0.0	0.008	0.064
The Italian Job	0.048	0.016	0.0	0.0	0.064
Smuggler's Run: Warzones	0.048	0.016	0.0	0.0	0.064
SafeCracker: The Ultimate Puzzle Adventure	0.056	0.008	0.0	0.008	0.064
Warriors Orochi 3 Hyper	0.032	0.016	0.016	0.008	0.064
NBA 10: The Inside	0.056	0.0	0.0	0.008	0.064
PAC-MAN and the Ghostly Adventures	0.024	0.024	0.0	0.008	0.064
Space Channel 5 Special Edition	0.032	0.024	0.0	0.008	0.064
The Legend of Alon D'ar	0.032	0.024	0.0	0.008	0.064
Big Mutha Truckers	0.048	0.016	0.0	0.0	0.064
Super Robot Taisen OG Saga: Endless Frontier	0.056	0.0	0.0	0.008	0.064
Sniper: Ghost Warrior 2	0.016	0.04	0.0	0.008	0.064
Samurai Shodown Sen	0.056	0.008	0.0	0.008	0.064
Samurai Western	0.032	0.024	0.0	0.008	0.064
Looney Tunes: Acme Arsenal	0.048	0.008	0.0	0.008	0.064
Line Rider 2: Unbound	0.056	0.0	0.0	0.008	0.064
Harry Potter and the Sorcerer's Stone	0.048	0.016	0.0	0.0	0.064
High Heat Major League Baseball 2004	0.048	0.016	0.0	0.0	0.064
TimeSplitters: Future Perfect	0.048	0.016	0.0	0.0	0.064
Warhammer 40,000: Dawn of War II - Retribution	0.0	0.048	0.0	0.016	0.064
Incredible Crisis	0.032	0.024	0.0	0.008	0.064
The King of Fighters EX2: Howling Blood	0.048	0.016	0.0	0.0	0.064
Ice Age 2: The Meltdown	0.048	0.008	0.0	0.008	0.064
Knights Contract	0.04	0.024	0.0	0.008	0.064
Hidden Invasion	0.032	0.024	0.0	0.008	0.064
Superman: Shadow of Apokolips	0.048	0.016	0.0	0.0	0.064
Armored Core 3 Portable	0.0	0.0	0.064	0.0	0.064
PAC-MAN and the Ghostly Adventures	0.032	0.024	0.0	0.008	0.064
Batman: Dark Tomorrow	0.048	0.016	0.0	0.0	0.064
Crush	0.056	0.0	0.0	0.008	0.064
The First Templar	0.048	0.008	0.0	0.008	0.064
Earth Defense Force 2017	0.032	0.0	0.024	0.0	0.064
Tomb Raider: Legend	0.048	0.016	0.0	0.0	0.064
RoadKill	0.048	0.016	0.0	0.0	0.064
Game of Thrones	0.0	0.056	0.0	0.008	0.064
From Russia With Love	0.056	0.0	0.0	0.008	0.064
Lost Dimension	0.024	0.008	0.016	0.016	0.064
Resident Evil 6	0.048	0.0	0.0	0.008	0.064
Assassin's Creed: Rogue	0.04	0.016	0.0	0.008	0.064
Taz Wanted	0.048	0.016	0.0	0.0	0.064
Tomb Raider: Underworld	0.0	0.048	0.0	0.008	0.064
Evolution Worlds	0.048	0.016	0.0	0.0	0.064
Far Cry Vengeance	0.048	0.008	0.0	0.008	0.064
Code Lyoko: Fall of X.A.N.A.	0.056	0.0	0.0	0.008	0.064
Worms: A Space Oddity	0.048	0.016	0.0	0.008	0.064
MLB Front Office Manager	0.056	0.0	0.0	0.008	0.064
X Rebirth	0.0	0.064	0.0	0.0	0.064
Song of the Deep	0.048	0.0	0.0	0.008	0.064
World Series of Poker 2008: Battle for the Bracelets	0.048	0.008	0.0	0.008	0.064
Super Monkey Ball Adventure	0.04	0.016	0.0	0.008	0.064
Worms: Open Warfare	0.04	0.016	0.0	0.008	0.064
Gadget Racers	0.032	0.024	0.0	0.008	0.064
Phantasy Star Online Episode III: C.A.R.D. Revolution	0.048	0.016	0.0	0.0	0.064
Assassin's Creed The Ezio Collection	0.024	0.032	0.0	0.008	0.064
Ultimate Ghosts 'n Goblins	0.056	0.0	0.0	0.008	0.064
Samurai Warriors 2	0.056	0.008	0.0	0.008	0.064
TrackMania DS	0.048	0.008	0.0	0.008	0.064
Silent Hunter III	0.0	0.056	0.0	0.008	0.064
Alien Syndrome	0.056	0.0	0.0	0.008	0.064
Endgame	0.032	0.024	0.0	0.008	0.064
The Dukes of Hazzard: Return of the General Lee	0.048	0.016	0.0	0.0	0.064
WWE Crush Hour	0.048	0.016	0.0	0.0	0.064
Metal Gear Solid V: The Phantom Pain	0.0	0.056	0.0	0.0	0.064
NHL Hitz 20-03	0.048	0.016	0.0	0.0	0.064
C.O.P.: The Recruit	0.04	0.016	0.0	0.008	0.064
Urban Reign	0.032	0.024	0.0	0.008	0.064
Soul Bubbles	0.04	0.016	0.0	0.008	0.064
Resident Evil 3: Nemesis	0.048	0.016	0.0	0.0	0.064
All-Star Baseball 2004	0.048	0.016	0.0	0.0	0.064
Bangai-O Spirits	0.056	0.0	0.0	0.008	0.064
Valentino Rossi: The Game	0.008	0.04	0.0	0.008	0.064
Samurai Warriors Chronicles 3	0.0	0.0	0.064	0.0	0.064
Lost in Blue: Shipwrecked	0.056	0.0	0.0	0.008	0.064
Madden NFL 08	0.048	0.016	0.0	0.0	0.064
Stuart Little 3: Big Photo Adventure	0.032	0.024	0.0	0.008	0.064
Infernal: Hell's Vengeance	0.048	0.008	0.0	0.008	0.064
Pitfall: The Lost Expedition	0.048	0.016	0.0	0.0	0.064
Duke Nukem: Land of the Babes	0.032	0.024	0.0	0.0	0.064
Puchi Puchi Virus	0.056	0.0	0.0	0.008	0.064
Need For Speed: Undercover	0.0	0.056	0.0	0.008	0.064
Need for Speed: Most Wanted	0.0	0.048	0.0	0.016	0.064
Zero Escape: Zero Time Dilemma	0.04	0.0	0.016	0.008	0.064
Stella Deus: The Gate of Eternity	0.032	0.024	0.0	0.008	0.064
Vietcong: Purple Haze	0.048	0.016	0.0	0.0	0.064
Conflict: Desert Storm	0.048	0.016	0.0	0.0	0.064
P.T.O. IV: Pacific Theater of Operations	0.032	0.024	0.0	0.008	0.064
Elebits: The Adventures of Kai and Zero	0.056	0.0	0.0	0.008	0.064
Far Cry Instincts Evolution	0.048	0.016	0.0	0.0	0.064
Rayman Origins	0.0	0.048	0.0	0.008	0.064
Medal of Honor: Underground	0.04	0.016	0.0	0.0	0.064
Cosmic Family	0.056	0.0	0.0	0.008	0.064
Dynasty Warriors 3	0.048	0.016	0.0	0.0	0.064
Jimmie Johnson's Anything With an Engine	0.056	0.0	0.0	0.008	0.064
MTV Music Generator 3: This Is the Remix	0.048	0.016	0.0	0.0	0.064
Grand Ages: Medieval	0.0	0.04	0.016	0.008	0.056
In The Groove	0.032	0.024	0.0	0.008	0.056
The Legend of Kage 2	0.056	0.0	0.0	0.0	0.056
Baroque	0.056	0.0	0.0	0.008	0.056
Lost Dimension	0.04	0.008	0.0	0.008	0.056
Magic Pengel: The Quest for Color	0.032	0.024	0.0	0.008	0.056
Agatha Christie: And Then There Were None	0.048	0.008	0.0	0.008	0.056
Futurama	0.032	0.024	0.0	0.008	0.056
The History Channel: Battle for the Pacific	0.056	0.0	0.0	0.008	0.056
Rayman 3: Hoodlum Havoc	0.048	0.016	0.0	0.0	0.056
Superman Returns	0.056	0.0	0.0	0.008	0.056
Super Ghouls 'n Ghosts	0.04	0.016	0.0	0.0	0.056
Legend of the Guardians: The Owls of Ga'Hoole	0.048	0.008	0.0	0.008	0.056
Need for Speed Underground 2	0.0	0.048	0.0	0.008	0.056
Gladius	0.048	0.008	0.0	0.0	0.056
The Hustle: Detroit Streets	0.056	0.0	0.0	0.008	0.056
Blood Drive	0.056	0.0	0.0	0.008	0.056
Escape Dead Island	0.032	0.024	0.0	0.008	0.056
Torchlight	0.0	0.048	0.0	0.008	0.056
Pac-Man World 3	0.056	0.0	0.0	0.008	0.056
Rogue Trooper: Quartz Zone Massacre	0.048	0.0	0.0	0.008	0.056
Damage Inc.: Pacific Squadron WWII	0.056	0.0	0.0	0.008	0.056
F.E.A.R. 2: Project Origin	0.016	0.04	0.0	0.008	0.056
Godai: Elemental Force	0.032	0.024	0.0	0.008	0.056
Still Life	0.04	0.016	0.0	0.0	0.056
Big Mutha Truckers 2	0.04	0.016	0.0	0.0	0.056
I-Ninja	0.04	0.016	0.0	0.0	0.056
The Lord of the Rings: The Battle for Middle-Earth	0.008	0.048	0.0	0.008	0.056
Kessen III	0.032	0.024	0.0	0.008	0.056
The King of Fighters Collection: The Orochi Saga	0.056	0.0	0.0	0.0	0.056
Aero Elite: Combat Academy	0.032	0.024	0.0	0.008	0.056
Wrath Unleashed	0.032	0.024	0.0	0.008	0.056
Divinity II: Ego Draconis	0.008	0.04	0.0	0.008	0.056
Commandos 2: Men of Courage	0.04	0.016	0.0	0.0	0.056
Emergency 2012	0.016	0.032	0.0	0.008	0.056
Overlord: Minions	0.056	0.0	0.0	0.008	0.056
Fairy Fencer F: Advent Dark Force	0.016	0.0	0.04	0.0	0.056
Alvin and the Chipmunks	0.032	0.024	0.0	0.008	0.056
Hearts of Iron III	0.016	0.032	0.0	0.008	0.056
Kengo: Legend of The 9	0.048	0.008	0.0	0.008	0.056
Romance of the Three Kingdoms XI	0.0	0.0	0.056	0.0	0.056
Hammerin' Hero	0.048	0.0	0.0	0.008	0.056
Dark Souls III	0.0	0.056	0.0	0.0	0.056
TMNT: Mutant Melee	0.048	0.008	0.0	0.0	0.056
Combat: Task Force 121	0.04	0.016	0.0	0.0	0.056
Stacked with Daniel Negreanu	0.032	0.024	0.0	0.008	0.056
Circus Maximus: Chariot Wars	0.04	0.016	0.0	0.0	0.056
Serious Sam: Next Encounter	0.032	0.024	0.0	0.008	0.056
Tom Clancy's Ghost Recon 2	0.048	0.008	0.0	0.0	0.056
Monster Racers	0.04	0.0	0.016	0.0	0.056
Speed Zone	0.008	0.04	0.0	0.008	0.056
James Cameron's Dark Angel	0.04	0.016	0.0	0.0	0.056
Aqua Teen Hunger Force: Zombie Ninja Pro-Am	0.024	0.024	0.0	0.008	0.056
Operation Darkness	0.056	0.0	0.0	0.008	0.056
Galerians: Ash	0.024	0.024	0.0	0.008	0.056
R-Type Command	0.04	0.0	0.008	0.008	0.056
Haunting Ground	0.024	0.024	0.0	0.008	0.056
Grand Kingdom	0.024	0.0	0.024	0.008	0.056
Robocalypse	0.056	0.0	0.0	0.008	0.056
Homie Rollerz	0.056	0.0	0.0	0.008	0.056
Escape Dead Island	0.024	0.032	0.0	0.008	0.056
Tom Clancy's Splinter Cell: Chaos Theory	0.048	0.0	0.0	0.008	0.056
Romance of the Three Kingdoms IX	0.024	0.024	0.0	0.008	0.056
Second Sight	0.04	0.016	0.0	0.0	0.056
Operation Flashpoint: Red River	0.008	0.032	0.0	0.008	0.056
Vanguard Bandits	0.032	0.024	0.0	0.0	0.056
MLB Front Office Manager	0.048	0.0	0.0	0.008	0.056
Child of Light	0.0	0.032	0.016	0.008	0.056
Silent Hill: Origins	0.024	0.024	0.0	0.008	0.056
Harry Potter and the Sorcerer's Stone	0.04	0.016	0.0	0.0	0.056
Damnation	0.048	0.008	0.0	0.008	0.056
Samurai Warriors	0.04	0.016	0.0	0.0	0.056
FIFA Soccer 2004	0.04	0.008	0.0	0.0	0.056
Record of Agarest War	0.0	0.024	0.024	0.008	0.056
SNK Arcade Classics Vol. 1	0.048	0.0	0.0	0.0	0.056
Dave Mirra BMX Challenge	0.048	0.0	0.0	0.008	0.056
Rayman 3: Hoodlum Havoc	0.04	0.008	0.0	0.0	0.056
The Guy Game	0.04	0.016	0.0	0.0	0.056
Ghost in the Shell: Stand Alone Complex	0.048	0.0	0.0	0.008	0.056
Open Season	0.048	0.0	0.0	0.008	0.056
Crimson Sea 2	0.024	0.024	0.0	0.008	0.056
Tokyo Twilight Ghost Hunters	0.024	0.008	0.016	0.008	0.056
Earth Defense Force 2: Invaders from Planet Space	0.016	0.0	0.032	0.008	0.056
Digimon World Championship	0.0	0.0	0.056	0.0	0.056
RayStorm	0.032	0.024	0.0	0.0	0.056
Dynasty Warriors 8: Empires	0.032	0.016	0.0	0.008	0.056
Catwoman	0.04	0.008	0.0	0.0	0.056
Colosseum: Road to Freedom	0.024	0.024	0.0	0.008	0.056
Football Manager 2010	0.0	0.048	0.0	0.008	0.056
Target: Terror	0.048	0.0	0.0	0.008	0.056
Mugen Souls Z	0.016	0.008	0.032	0.008	0.056
BeatMania	0.024	0.024	0.0	0.008	0.056
Silpheed: The Lost Planet	0.024	0.024	0.0	0.008	0.056
Real Time Conflict: Shogun Empires	0.048	0.0	0.0	0.0	0.056
Spartan: Total Warrior	0.04	0.008	0.0	0.0	0.056
Pitfall: The Lost Expedition	0.04	0.008	0.0	0.0	0.056
River City Ransom EX	0.04	0.016	0.0	0.0	0.056
Bionicle Heroes	0.04	0.008	0.0	0.008	0.056
Fable: The Lost Chapters	0.008	0.04	0.0	0.008	0.056
Crazy Taxi 2	0.0	0.0	0.056	0.0	0.056
The Sims 2: Seasons	0.008	0.032	0.0	0.008	0.056
The Testament of Sherlock Holmes	0.0	0.048	0.0	0.008	0.056
Robot Alchemic Drive	0.024	0.024	0.0	0.008	0.056
Tomb Raider: Legend	0.032	0.016	0.0	0.008	0.056
Warhammer: Battle For Atluma	0.048	0.0	0.0	0.008	0.056
Eagle Flight	0.008	0.04	0.0	0.008	0.056
Operation: Vietnam	0.048	0.0	0.0	0.0	0.056
Fighter Maker 2	0.024	0.024	0.0	0.008	0.056
Lifeline	0.024	0.024	0.0	0.008	0.056
Dragon Valor	0.032	0.024	0.0	0.0	0.056
NHL 2005	0.04	0.008	0.0	0.0	0.056
Microsoft Flight Simulator 2004: A Century of Flight	0.0	0.048	0.0	0.008	0.056
Anubis II	0.048	0.0	0.0	0.0	0.056
Inversion	0.024	0.024	0.0	0.008	0.056
Ultimate Marvel vs. Capcom 3	0.0	0.024	0.032	0.0	0.056
Assassin's Creed Chronicles	0.008	0.032	0.008	0.008	0.056
Dragoneer's Aria	0.016	0.0	0.04	0.0	0.056
N+	0.048	0.0	0.0	0.0	0.056
Obscure	0.024	0.024	0.0	0.008	0.056
Sega Soccer Slam	0.04	0.008	0.0	0.0	0.056
Deep Labyrinth	0.048	0.0	0.0	0.0	0.056
Spawn: Armageddon	0.04	0.008	0.0	0.0	0.056
God Hand	0.0	0.0	0.056	0.0	0.056
Legends of Wrestling II	0.04	0.016	0.0	0.0	0.056
Jurassic Park: Operation Genesis	0.04	0.008	0.0	0.0	0.056
RedCard 20-03	0.024	0.024	0.0	0.008	0.056
Future Tactics: The Uprising	0.024	0.024	0.0	0.008	0.056
Driver: Parallel Lines	0.04	0.008	0.0	0.0	0.056
Top Gun	0.048	0.0	0.0	0.008	0.056
Batman: Rise of Sin Tzu	0.04	0.016	0.0	0.0	0.056
Dragon Ball Z: Battle of Z	0.008	0.04	0.0	0.0	0.056
World Racing	0.04	0.008	0.0	0.0	0.056
Resident Evil 5	0.008	0.032	0.0	0.008	0.056
X-Men: The Official Game	0.04	0.016	0.0	0.0	0.056
The King of Fighters 02/03	0.024	0.024	0.0	0.008	0.056
Armored Core: Nine Breaker	0.024	0.024	0.0	0.008	0.056
Terraria	0.0	0.04	0.008	0.008	0.056
Worms 3D	0.04	0.008	0.0	0.0	0.056
TRON: Evolution	0.048	0.0	0.0	0.0	0.056
The Guided Fate Paradox	0.0	0.0	0.048	0.0	0.056
Mayhem 3D	0.048	0.0	0.0	0.0	0.056
WipEout HD Fury	0.0	0.04	0.0	0.008	0.056
Fallout: Brotherhood of Steel	0.024	0.024	0.0	0.008	0.056
Flower, Sun, and Rain	0.048	0.0	0.0	0.0	0.056
Gunstar Super Heroes	0.04	0.016	0.0	0.0	0.056
Cities XL 2012	0.008	0.04	0.0	0.008	0.056
Worms Forts: Under Siege	0.04	0.008	0.0	0.0	0.056
Full Spectrum Warrior: Ten Hammers	0.024	0.016	0.0	0.008	0.056
Natural Doctrine	0.016	0.008	0.024	0.008	0.056
Prince of Persia: The Fallen King	0.048	0.0	0.0	0.0	0.056
NHL Hitz Pro	0.04	0.008	0.0	0.0	0.056
Broken Sword 5: The Serpent's Curse	0.0	0.048	0.0	0.008	0.056
Alan Wake	0.0	0.048	0.0	0.008	0.048
Risen 3: Titan Lords	0.016	0.032	0.0	0.0	0.048
Steambot Chronicles: Battle Tournament	0.04	0.0	0.008	0.008	0.048
Wings of War	0.04	0.008	0.0	0.0	0.048
187: Ride or Die	0.04	0.008	0.0	0.0	0.048
RPG Maker 3	0.024	0.016	0.0	0.008	0.048
Kabuki Warriors	0.04	0.008	0.0	0.0	0.048
World Poker Tour	0.04	0.008	0.0	0.0	0.048
Age of Empires III: The Asian Dynasties	0.0	0.04	0.0	0.008	0.048
IL-2 Sturmovik: Birds of Prey	0.048	0.0	0.0	0.0	0.048
NanoBreaker	0.024	0.016	0.0	0.008	0.048
Bionicle	0.04	0.008	0.0	0.0	0.048
GRID 2	0.0	0.048	0.0	0.008	0.048
Criminal Girls: Invite Only	0.008	0.008	0.032	0.008	0.048
Miami Vice: The Game	0.048	0.0	0.0	0.0	0.048
Samurai Warriors Chronicles 3	0.0	0.0	0.048	0.0	0.048
BMX XXX	0.04	0.008	0.0	0.0	0.048
One Piece: Unlimited World Red	0.0	0.032	0.016	0.0	0.048
Aggressive Inline	0.04	0.008	0.0	0.0	0.048
Insecticide	0.048	0.0	0.0	0.0	0.048
XGRA: Extreme G Racing Association	0.024	0.016	0.0	0.008	0.048
Mario vs. Donkey Kong: Tipping Stars	0.0	0.0	0.048	0.0	0.048
Tournament of Legends	0.032	0.016	0.0	0.008	0.048
Escape from Bug Island	0.032	0.008	0.008	0.0	0.048
Gradius Collection	0.032	0.0	0.016	0.0	0.048
Fist of the North Star: Ken's Rage 2	0.024	0.008	0.016	0.0	0.048
Gallop Racer 2004	0.024	0.016	0.0	0.008	0.048
Mobile Suit Gundam Seed: Never Ending Tomorrow	0.024	0.016	0.0	0.008	0.048
F1 2001	0.04	0.008	0.0	0.0	0.048
Crimson Gem Saga	0.048	0.0	0.0	0.0	0.048
Monster Tale	0.048	0.0	0.0	0.0	0.048
Legend of the Dragon	0.048	0.0	0.0	0.0	0.048
Cel Damage	0.04	0.008	0.0	0.0	0.048
Mirror's Edge Catalyst	0.008	0.04	0.0	0.0	0.048
Arc the Lad: End of Darkness	0.024	0.016	0.0	0.008	0.048
Tom Clancy's Splinter Cell: Pandora Tomorrow	0.04	0.016	0.0	0.0	0.048
Tokobot	0.048	0.0	0.0	0.0	0.048
Land of the Dead: Road to Fiddler's Green	0.04	0.008	0.0	0.0	0.048
Assetto Corsa	0.0	0.04	0.0	0.008	0.048
NHL 2K9	0.048	0.0	0.0	0.0	0.048
Warhammer 40,000: Squad Command	0.04	0.008	0.0	0.008	0.048
One Piece: Burning Blood	0.024	0.016	0.0	0.008	0.048
TrackMania Turbo	0.016	0.032	0.0	0.0	0.048
Zero Escape: Zero Time Dilemma	0.024	0.0	0.016	0.008	0.048
Bionicle Heroes	0.048	0.0	0.0	0.0	0.048
Mystic Heroes	0.024	0.016	0.0	0.008	0.048
Jurassic Park III: Park Builder	0.032	0.016	0.0	0.0	0.048
Unchained Blades 	0.0	0.0	0.048	0.0	0.048
Showtime Championship Boxing	0.048	0.0	0.0	0.0	0.048
Bomberman Land	0.048	0.0	0.0	0.0	0.048
Steins;Gate	0.008	0.016	0.016	0.008	0.048
Nights of Azure	0.024	0.016	0.0	0.008	0.048
Age of Empires Online	0.008	0.032	0.0	0.008	0.048
Earth Defense Force 2017 Portable	0.0	0.0	0.048	0.0	0.048
Atelier Iris 2: The Azoth Of Destiny	0.024	0.016	0.0	0.008	0.048
From The Abyss	0.048	0.0	0.0	0.0	0.048
The LEGO Movie Videogame	0.016	0.032	0.0	0.0	0.048
DuckTales: Remastered	0.048	0.0	0.0	0.008	0.048
Giants: Citizen Kabuto	0.024	0.016	0.0	0.008	0.048
MX vs. ATV Supercross	0.024	0.016	0.0	0.008	0.048
Grand Kingdom	0.008	0.008	0.032	0.008	0.048
LEGO Batman: The Videogame	0.016	0.024	0.0	0.008	0.048
Alone in the Dark	0.024	0.016	0.0	0.008	0.048
Muppets Party Cruise	0.024	0.016	0.0	0.008	0.048
Earth Defense Force 4.1: The Shadow of New Despair	0.024	0.016	0.0	0.008	0.048
Cold Fear	0.04	0.008	0.0	0.0	0.048
